شناسه,نوع,"شناسه محصول","GTIN UPC، EAN یا ISBN",نام,"منتشر شده","ویژه است؟","قابلیت نمایش در کاتالوگ","توضیح کوتاه",توضیحات,"تاریخ شروع حراجی","تاریخ پایان حراجی","وضعیت مالیات","کلاس مالیاتی","در انبار؟",انبار,"میزان کمبود در انبار","پیش خرید فعال است؟","فروش به صورت تکی؟","وزن (کیلوگرم)","درازا (سانتیمتر)","پهنا (سانتیمتر)","بلندا (سانتیمتر)","اجازه ارسال نقد و بررسی کاربر امکان پذیر است؟","یادداشت خرید","قیمت فروش فوق‌العاده","قیمت اصلی",دسته‌ها,برچسب‌ها,"کلاس ارسال",تصاویر,"محدودیت دانلود","انقضای دانلود (روز)",مادر,"محصولات گروهی","بیش فروش ها","فروش مکمل","لینک خارجی","متن دکمه","موقعیت قرارگیری",برندها,"نام ویژگی 1","مقدار ویژگی 1","ویژگی 1 قابل مشاهده است","ویژگی سراسری 1","ویژگی پیشفرض 1","نام ویژگی 2","مقدار ویژگی 2","ویژگی 2 قابل مشاهده است","ویژگی سراسری 2","ویژگی پیشفرض 2","نام ویژگی 3","مقدار ویژگی 3","ویژگی 3 قابل مشاهده است","ویژگی سراسری 3","نام ویژگی 4","مقدار ویژگی 4","ویژگی 4 قابل مشاهده است","ویژگی سراسری 4","نام ویژگی 5","مقدار ویژگی 5","ویژگی 5 قابل مشاهده است","ویژگی سراسری 5","نام ویژگی 6","مقدار ویژگی 6","ویژگی 6 قابل مشاهده است","ویژگی سراسری 6"
18534,variation,SKU_03887,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2264000,,,,,,,SKU_03877,,,,,,10,,حجم,"50 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18535,variation,SKU_03888,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1427000,,,,,,,SKU_03877,,,,,,11,,حجم,"30 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18536,variation,SKU_03889,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,935000,,,,,,,SKU_03877,,,,,,12,,حجم,"10 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18537,variation,SKU_03890,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1833000,,,,,,,SKU_03877,,,,,,13,,حجم,"30 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18538,variation,SKU_03891,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5216000,,,,,,,SKU_03877,,,,,,13,,حجم,"100 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18539,variation,SKU_03892,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2657000,,,,,,,SKU_03877,,,,,,14,,حجم,"50 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18540,variation,SKU_03893,,"آزارو وانتد گرل | Azzaro Wanted Girl",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1009000,,,,,,,SKU_03877,,,,,,15,,حجم,"10 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18558,variable,SKU_03894,,"زرجف آلنده | Allende Xerjoff",1,0,visible,"<ul>\n 	<li>رایحه: شیرین، گرم</li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل: بهار<span class=""jet-listing-dynamic-terms__delimiter"">,</span> پاییز<span class=""jet-listing-dynamic-terms__delimiter"">,</span> زمستان</span></li>\n 	<li>ماندگاری: 7 ساعت</li>\n 	<li>پخش بو (خط بو): قوی</li>\n 	<li>برند: XERJOFF</li>\n</ul>","<p>چارت آکوردها </p>				\n				Vanilla - وانیلی\n				Cacao - کاکائو\n				Floral - گلی\n				Warm Spice - ادویه گرم\n				Sweet - شیرین\n				Powdery - پودری\n				citrus - مرکبات\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 7 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی \n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table><tbody><tr data-start=""135"" data-end=""176""><td style=""text-align: right;"" data-start=""135"" data-end=""149"" data-col-size=""sm""><strong data-start=""137"" data-end=""148"">نام عطر</strong></td><td style=""text-align: right;"" data-col-size=""md"" data-start=""149"" data-end=""176"">Xerjoff Allende – آلنده</td></tr></tbody></table><table><tbody><tr data-start=""177"" data-end=""199""><td data-start=""177"" data-end=""188"" data-col-size=""sm""><strong data-start=""179"" data-end=""187"">برند</strong></td><td data-col-size=""md"" data-start=""188"" data-end=""199"">XERJOFF</td></tr></tbody></table><table><tbody><tr data-start=""200"" data-end=""224""><td data-start=""200"" data-end=""212"" data-col-size=""sm""><strong data-start=""202"" data-end=""211"">جنسیت</strong></td><td style=""text-align: right;"" data-col-size=""md"" data-start=""212"" data-end=""224"">یونی‌سکس</td></tr></tbody></table><table><tbody><tr data-start=""225"" data-end=""251""><td data-start=""225"" data-end=""237"" data-col-size=""sm""><strong data-start=""227"" data-end=""236"">رایحه</strong></td><td data-col-size=""md"" data-start=""237"" data-end=""251"">شیرین، گرم</td></tr></tbody></table><table><tbody><tr data-start=""252"" data-end=""281""><td data-start=""252"" data-end=""270"" data-col-size=""sm""><strong data-start=""254"" data-end=""269"">گروه بویایی</strong></td><td data-col-size=""md"" data-start=""270"" data-end=""281"">گورماند</td></tr></tbody></table><table><tbody><tr data-start=""282"" data-end=""325""><td data-start=""282"" data-end=""295"" data-col-size=""sm""><strong data-start=""284"" data-end=""294"">موقعیت</strong></td><td data-col-size=""md"" data-start=""295"" data-end=""325"">روزمره، مهمانی‌های غیررسمی</td></tr></tbody></table><table><tbody><tr data-start=""326"" data-end=""359""><td data-start=""326"" data-end=""336"" data-col-size=""sm""><strong data-start=""328"" data-end=""335"">فصل</strong></td><td data-start=""336"" data-end=""359"" data-col-size=""md"">پاییز، زمستان، بهار</td></tr></tbody></table><table><tbody><tr data-start=""360"" data-end=""440""><td data-start=""360"" data-end=""379"" data-col-size=""sm""><strong data-start=""362"" data-end=""378"">نت‌های اولیه</strong></td><td data-start=""379"" data-end=""440"" data-col-size=""md"">Madagascar Vanilla – وانیل ماداگاسکار, Magnolia – مگنولیا</td></tr></tbody></table><table><tbody><tr data-start=""441"" data-end=""517""><td data-start=""441"" data-end=""460"" data-col-size=""sm""><strong data-start=""443"" data-end=""459"">نت‌های میانی</strong></td><td data-col-size=""md"" data-start=""460"" data-end=""517"">Madagascar Vanilla – وانیل ماداگاسکار, Cacao – کاکائو</td></tr></tbody></table><table><tbody><tr data-start=""518"" data-end=""577""><td data-start=""518"" data-end=""536"" data-col-size=""sm""><strong data-start=""520"" data-end=""535"">نت‌های پایه</strong></td><td data-col-size=""md"" data-start=""536"" data-end=""577"">Madagascar Vanilla – وانیل ماداگاسکار</td></tr></tbody></table><table><tbody><tr data-start=""578"" data-end=""605""><td data-start=""578"" data-end=""594"" data-col-size=""sm""><strong data-start=""580"" data-end=""593"">کشور مبدا</strong></td><td data-col-size=""md"" data-start=""594"" data-end=""605"">ایتالیا</td></tr></tbody></table><table><tbody><tr data-start=""606"" data-end=""629""><td data-start=""606"" data-end=""621"" data-col-size=""sm""><strong data-start=""608"" data-end=""620"">سال عرضه</strong></td><td data-col-size=""md"" data-start=""621"" data-end=""629"">2018</td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<p data-start=""103"" data-end=""226"">آلنده از زرجوف یک عطر گل‌های شرقی برای زنان و مردان است. آلنده در سال ۲۰۱۸ عرضه شد. عطرساز این رایحه کریس موریس است. نت‌های ابتدایی شامل وانیل ماداگاسکار و مگنولیا؛ نت‌های میانی شامل وانیل ماداگاسکار و کاکائو؛ و نت پایه وانیل ماداگاسکار است.</p><p data-start=""149"" data-end=""205""><strong>این عطر زنانه و مردانه در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</strong></p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > بهار, فصل > پاییز, جنسیت, موقعیت ها > رسمی و کاری, فصل > زمستان, جنسیت > زنانه, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن > کلاسیک, کلاسیک و مدرن, کلاسیک و مدرن > مدرن, جنسیت > مردانه, موقعیت ها",,,"https://atrishaa.com/wp-content/uploads/2025/12/BLACK1-XERJOFF-Casamorati-Allende.webp, https://atrishaa.com/wp-content/uploads/2025/12/BLACK2-XERJOFF-Casamorati-Allende.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,Xerjoff,حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,1,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,1,ادکلن,فصل,"بهار, پاییز, زمستان",1,1,جنسیت,"زنانه, مردانه",1,1,رایحه,"چوبی (Woody), شرقی (Oriental / Amber), گلی (Floral), گورماند (Gourmand), مرکباتی (Citrus / Fresh), میوه‌ای (Fruity)",1,1,طبع,"شیرین, گرم",1,1
18559,variation,SKU_03895,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1981000,,,,,,,SKU_03894,,,,,,1,,حجم,"50 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18560,variation,SKU_03896,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800000,,,,,,,SKU_03894,,,,,,2,,حجم,"100 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18561,variation,SKU_03897,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1415000,,,,,,,SKU_03894,,,,,,3,,حجم,"30 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18562,variation,SKU_03898,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,842000,,,,,,,SKU_03894,,,,,,4,,حجم,"10 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18563,variation,SKU_03899,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4034000,,,,,,,SKU_03894,,,,,,5,,حجم,"100 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18564,variation,SKU_03900,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3035000,,,,,,,SKU_03894,,,,,,6,,حجم,"50 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18565,variation,SKU_03901,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1809000,,,,,,,SKU_03894,,,,,,7,,حجم,"30 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18566,variation,SKU_03902,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,983000,,,,,,,SKU_03894,,,,,,8,,حجم,"10 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18567,variation,SKU_03903,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5772000,,,,,,,SKU_03894,,,,,,9,,حجم,"100 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18568,variation,SKU_03904,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3490000,,,,,,,SKU_03894,,,,,,10,,حجم,"50 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18569,variation,SKU_03905,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2051000,,,,,,,SKU_03894,,,,,,11,,حجم,"30 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18570,variation,SKU_03906,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1089000,,,,,,,SKU_03894,,,,,,12,,حجم,"10 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18571,variation,SKU_03907,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_03894,,,,,,13,,حجم,"30 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18572,variation,SKU_03908,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_03894,,,,,,13,,حجم,"100 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18573,variation,SKU_03909,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_03894,,,,,,14,,حجم,"50 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18574,variation,SKU_03910,,"زرجف آلنده | Allende Xerjoff",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_03894,,,,,,15,,حجم,"10 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18590,variable,SKU_03911,,"زرجف یودن | Xerjoff Uden",1,0,visible,"<ul>\n 	<li>رایحه: خنک, تلخ</li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل:  بهار, تابستان, پاییز</span></li>\n 	<li>ماندگاری: 7 ساعت</li>\n 	<li>پخش بو (خط بو): قوی</li>\n 	<li>برند: XERJOFF</li>\n</ul>","<p>چارت آکوردها </p>				\n				citrus - مرکبات\n				Woody - چوبی\n				Vanilla - وانیلی\n				Powdery - پودری\n				Fresh - تازه\n				Warm Spice - ادویه گرم\n				Coffee - قهوه\n				Rum - مشروبی\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 7 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی \n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table><tbody><tr><td>نام عطر:</td><td>Xerjoff Uden – اُدن</td></tr><tr><td>برند:</td><td>XERJOFF – Casamorati</td></tr><tr><td><p style=""text-align: right;"">جنسیت:</p></td><td>مردانه</td></tr><tr><td>رایحه:</td><td>خنک, تلخ</td></tr><tr><td>گروه بویایی:</td><td>آروماتیک اسپایسی</td></tr><tr><td>موقعیت:</td><td>روزمره, استفاده روزمره غیررسمی</td></tr><tr><td>فصل:</td><td>بهار, تابستان, پاییز</td></tr><tr><td>نت های اولیه:</td><td>Lemon-لیمو, Grapefruit-گریپ‌فروت</td></tr><tr><td>نت های میانی:</td><td>Rum-روم, Guaiac Wood-چوب گایاک, Sandalwood-چوب صندل, Rose-رز</td></tr><tr><td>نت های پایه:</td><td>Vanilla-وانیل, Coffee-قهوه, Musk-مشک, Ambergris-عنبر خاکستری</td></tr><tr><td><p style=""text-align: right;"">کشور مبدا:</p></td><td>ایتالیا</td></tr><tr><td>سال عرضه:</td><td>2009</td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<p data-start=""103"" data-end=""226"">عطر Uden از Xerjoff عطری با رایحه چوبی و ادویه‌ای برای مردان است. Uden در سال ۲۰۰۹ معرفی شد. نت‌های ابتدایی آن مرکبات، لیمو و گریپ‌فروت هستند؛ نت‌های میانی شامل رام، چوب گوایاک، چوب صندل و گل رز می‌شوند؛ نت‌های پایانی و پایه شامل وانیل، قهوه، مشک و عنبر هستند.</p><p data-start=""149"" data-end=""205""><strong>این عطر مردانه در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</strong></p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > بهار, فصل > پاییز, فصل > تابستان, کلاسیک و مدرن > ترندها, جنسیت, موقعیت ها > رسمی و کاری, موقعیت ها > روزمره و کژوال, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن > کلاسیک, کلاسیک و مدرن, کلاسیک و مدرن > مدرن, جنسیت > مردانه, موقعیت ها",,,"https://atrishaa.com/wp-content/uploads/2025/12/black1-XERJOFF-Casamorati-UDEN.webp, https://atrishaa.com/wp-content/uploads/2025/12/black2-XERJOFF-Casamorati-UDEN.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,Xerjoff,حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,1,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,1,ادکلن,فصل,"بهار, پاییز, تابستان",1,1,جنسیت,مردانه,1,1,رایحه,"آبی و اوزونی (Aquatic / Ozonic), آروماتیک (Aromatic / Fougère), چوبی (Woody), شرقی (Oriental / Amber), گلی (Floral), گورماند (Gourmand), مرکباتی (Citrus / Fresh), میوه‌ای (Fruity)",1,1,طبع,"تلخ, خنک",1,1
18591,variation,SKU_03912,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1981000,,,,,,,SKU_03911,,,,,,1,,حجم,"50 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18592,variation,SKU_03913,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800000,,,,,,,SKU_03911,,,,,,2,,حجم,"100 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18593,variation,SKU_03914,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1415000,,,,,,,SKU_03911,,,,,,3,,حجم,"30 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18594,variation,SKU_03915,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,842000,,,,,,,SKU_03911,,,,,,4,,حجم,"10 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
18595,variation,SKU_03916,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4034000,,,,,,,SKU_03911,,,,,,5,,حجم,"100 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18596,variation,SKU_03917,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3035000,,,,,,,SKU_03911,,,,,,6,,حجم,"50 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18597,variation,SKU_03918,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1809000,,,,,,,SKU_03911,,,,,,7,,حجم,"30 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18598,variation,SKU_03919,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,983000,,,,,,,SKU_03911,,,,,,8,,حجم,"10 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
18599,variation,SKU_03920,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5772000,,,,,,,SKU_03911,,,,,,9,,حجم,"100 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18600,variation,SKU_03921,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3490000,,,,,,,SKU_03911,,,,,,10,,حجم,"50 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18601,variation,SKU_03922,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2051000,,,,,,,SKU_03911,,,,,,11,,حجم,"30 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18602,variation,SKU_03923,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1089000,,,,,,,SKU_03911,,,,,,12,,حجم,"10 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
18603,variation,SKU_03924,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_03911,,,,,,13,,حجم,"30 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18604,variation,SKU_03925,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_03911,,,,,,13,,حجم,"100 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18605,variation,SKU_03926,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_03911,,,,,,14,,حجم,"50 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
18606,variation,SKU_03927,,"زرجف یودن | Xerjoff Uden",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_03911,,,,,,15,,حجم,"10 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
